country,year,suicide_count,population,suicide_rate (%)
Philippines,2001,1204.0,68738092.0,0.001751576112994233
Philippines,2002,1301.0,70256443.0,0.001851787458126794
Philippines,2003,1544.0,71781489.0,0.002150972376736292
Philippines,2006,1788.0,76435755.0,0.00233921938757588
Philippines,2007,1698.0,78008654.0,0.0021766815768927378
Philippines,2008,1820.0,79595888.0,0.0022865502800848204
Philippines,2009,2074.0,81193855.0,0.0025543805008396265
Philippines,2010,2116.0,82760992.0,0.0025567600736346903
Philippines,2011,2449.0,84201767.0,0.002908490032044102
Poland,2000,5841.0,36233344.0,0.01612051043370438
Poland,2001,5855.0,36295390.0,0.016131525243288473
Poland,2002,5925.0,36347498.0,0.016300984458407566
Poland,2003,5836.0,36353775.0,0.01605335346879382
Poland,2004,6072.0,36371596.0,0.016694345774653386
Poland,2005,6045.0,36371365.0,0.016620217580505983
Poland,2006,5805.0,36348232.0,0.015970515429746347
Poland,2007,5284.0,36310843.0,0.01455212703268828
Poland,2008,5682.0,36262711.0,0.0156689884548345
Poland,2009,6477.0,36223402.0,0.01788070595909241
Poland,2010,6357.0,36027791.0,0.01764471210571861
Poland,2011,6113.0,36008237.0,0.016976671198870415
Poland,2012,6368.0,36013446.0,0.017682284555607372
Poland,2013,6218.0,36023694.0,0.017260861698414384
Poland,2014,5934.0,36059630.0,0.0164560756724348
Poland,2015,5420.0,36086575.0,0.01501943589825302
Portugal,2000,524.0,9740085.0,0.0053798298474807965
Portugal,2001,761.0,9809536.0,0.007757757349583099
Portugal,2002,1210.0,9859832.0,0.012272014371035936
Portugal,2003,1156.0,9895009.0,0.011682657388184286
Portugal,2007,1020.0,10005713.0,0.0101941760672128
Portugal,2008,1038.0,10030640.0,0.01034829283076653
Portugal,2009,1025.0,10049918.0,0.010199088191565344
Portugal,2010,1099.0,10066628.0,0.010917260476894546
Portugal,2011,1017.0,10062815.0,0.010106515920246969
Portugal,2012,1076.0,10029396.0,0.010728462611307799
Portugal,2013,1052.0,9985074.0,0.010535725624066482
Portugal,2014,1222.0,9944433.0,0.012288282298246668
Puerto Rico,2000,305.0,3511947.0,0.00868464131150043
Puerto Rico,2001,289.0,3522212.0,0.008205071131436722
Puerto Rico,2002,239.0,3523951.0,0.006782160137867978
Puerto Rico,2003,262.0,3519026.0,0.007445241950471523
Puerto Rico,2004,279.0,3511462.0,0.007945408493670158
Puerto Rico,2005,289.0,3504599.0,0.008246307209469613
Puerto Rico,2006,265.0,3499036.0,0.007573514533717287
Puerto Rico,2007,271.0,3493631.0,0.007756972616741723
Puerto Rico,2008,300.0,3488811.0,0.008598918084126656
Puerto Rico,2009,330.0,3484474.0,0.009470582934468732
Puerto Rico,2010,286.0,3480379.0,0.008217495853181506
Puerto Rico,2011,258.0,3475298.0,0.007423823798707334
Puerto Rico,2012,248.0,3472672.0,0.007141474921904516
Puerto Rico,2013,241.0,3471665.0,0.006941914038364877
Puerto Rico,2014,220.0,3470956.0,0.006338311404696573
Puerto Rico,2015,226.0,3469521.0,0.0065138674762308686
Qatar,2001,23.0,539483.0,0.0042633410135259125
Qatar,2004,21.0,697191.0,0.0030120870751343606
Qatar,2005,17.0,796618.0,0.0021340215762134422
Qatar,2006,29.0,940090.0,0.003084811028731292
Qatar,2007,41.0,1115479.0,0.00367555104130154
Qatar,2008,33.0,1310465.0,0.002518190108091403
Qatar,2009,44.0,1506649.0,0.002920388225791143
Qatar,2010,47.0,1689592.0,0.0027817366559500754
Qatar,2011,50.0,1854081.0,0.002696753809569269
Qatar,2012,43.0,2003149.0,0.0021466201465792107
Qatar,2013,37.0,2135349.0,0.0017327378334876407
Qatar,2014,55.0,2251682.0,0.0024426184514509596
Qatar,2015,66.0,2354147.0,0.002803563243926569
Qatar,2016,70.0,2439861.0,0.0028690158988565334
Republic of Korea,2000,6444.0,44271743.0,0.014555559739312725
Republic of Korea,2001,6911.0,44710865.0,0.015457093035440043
Republic of Korea,2002,8611.0,45110041.0,0.019088876465441475
Republic of Korea,2003,10898.0,45455888.0,0.023974891877593503
Republic of Korea,2004,11492.0,45779970.0,0.025102681369166473
Republic of Korea,2005,12011.0,46151884.0,0.02602493974027149
Republic of Korea,2006,10653.0,46513964.0,0.022902799683983073
Republic of Korea,2007,12174.0,46814207.0,0.02600492623959218
Republic of Korea,2008,12858.0,47101747.0,0.027298350526149272
Republic of Korea,2009,15402.0,47380017.0,0.032507375419472725
Republic of Korea,2010,15558.0,47598615.0,0.03268582499721893
Republic of Korea,2011,15906.0,47798017.0,0.03327753115783025
Republic of Korea,2012,14159.0,48020985.0,0.02948502618178282
Republic of Korea,2013,14426.0,48248224.0,0.029899546147025016
Republic of Korea,2014,13834.0,48465917.0,0.028543770254052966
Republic of Korea,2015,13510.0,48671752.0,0.02775737351718919
Republic of Moldova,2000,544.0,3429938.0,0.015860344997489752
Republic of Moldova,2001,622.0,3431822.0,0.018124483146270406
Republic of Moldova,2002,583.0,3432661.0,0.016983908402257025
Republic of Moldova,2003,620.0,3429646.0,0.01807766749104718
Republic of Moldova,2004,603.0,3423072.0,0.017615755672098048
Republic of Moldova,2005,631.0,3413927.0,0.018483113435055876
Republic of Moldova,2006,637.0,3401676.0,0.01872606326998809
Republic of Moldova,2007,562.0,3391098.0,0.01657280326313188
Republic of Moldova,2008,620.0,3382884.0,0.018327557196758743
Republic of Moldova,2009,651.0,3376100.0,0.019282604188264565
Republic of Moldova,2010,676.0,3370322.0,0.020057430714335307
Republic of Moldova,2011,502.0,3366699.0,0.01491074788687673
Republic of Moldova,2012,571.0,3365119.0,0.016968196369875777
Republic of Moldova,2013,576.0,3363814.0,0.017123420022629073
Republic of Moldova,2014,581.0,3362985.0,0.01727631850870581
Republic of Moldova,2015,556.0,3362560.0,0.016535020936429386
Republic of Moldova,2016,546.0,3362300.0,0.016238884097195372
Reunion,2001,97.0,677218.0,0.014323305050958482
Reunion,2002,93.0,687808.0,0.013521215222852889
Reunion,2003,107.0,697860.0,0.015332588198205944
Reunion,2004,80.0,707571.0,0.011306285870958532
Reunion,2005,89.0,717073.0,0.012411567580985477
Reunion,2006,92.0,725190.0,0.012686330478908976
Reunion,2007,92.0,733905.0,0.012535682411211262
Reunion,2008,93.0,742881.0,0.012518828722231421
Reunion,2009,99.0,751564.0,0.013172530882266846
Reunion,2010,89.0,759553.0,0.011717418007696632
Reunion,2011,76.0,766113.0,0.009920207593396797
Reunion,2012,84.0,774900.0,0.01084010840108401
Reunion,2013,93.0,781254.0,0.011903939051832055
Reunion,2014,82.0,787580.0,0.010411640722212347
Rodrigues,2004,1.0,32647.0,0.0030630685821055534
Rodrigues,2005,1.0,32745.0,0.0030539013589861047
Rodrigues,2006,3.0,32871.0,0.009126585744273066
Rodrigues,2007,1.0,33043.0,0.003026359592046727
Rodrigues,2008,2.0,33344.0,0.005998080614203455
Rodrigues,2010,5.0,33866.0,0.014764070158861393
Rodrigues,2011,3.0,34145.0,0.008786059452335628
Rodrigues,2012,1.0,34509.0,0.00289779477817381
Rodrigues,2013,2.0,37773.0,0.005294787281920949
Rodrigues,2014,6.0,38170.0,0.015719151165837046
Rodrigues,2015,2.0,38533.0,0.005190356317961228
Rodrigues,2016,8.0,38758.0,0.020640899943237527
Romania,2000,2836.0,21290400.0,0.013320557622214707
Romania,2001,2720.0,21272887.0,0.012786228780324926
Romania,2002,3067.0,20700580.0,0.014816009986193623
Romania,2003,2894.0,20656841.0,0.014009886603668004
Romania,2004,2720.0,20610767.0,0.013196985827844253
Romania,2005,2603.0,20569960.0,0.012654375604036178
Romania,2006,2721.0,20526561.0,0.013255995487992361
Romania,2007,2430.0,20475026.0,0.011868116797507364
Romania,2008,2472.0,20433803.0,0.01209760121500633
Romania,2009,2586.0,20390882.0,0.012682139007032654
Romania,2010,2766.0,20348649.0,0.013593040009683198
Romania,2011,2536.0,20291701.0,0.01249772012706081
Romania,2012,2495.0,19041594.0,0.013102894642118721
Romania,2013,2407.0,19003345.0,0.012666191136349942
Romania,2014,2209.0,18952235.0,0.011655617398159108
Romania,2015,2228.0,18863927.0,0.011810902364072973
Romania,2016,1969.0,18743783.0,0.010504816450339828
Russian Federation,2000,56619.0,138205695.0,0.040967197480537974
Russian Federation,2001,56958.0,137521509.0,0.04141752109482743
Russian Federation,2002,55024.0,136590900.0,0.040283796358322556
Russian Federation,2003,51445.0,137019868.0,0.03754564994910081
Russian Federation,2004,49096.0,137071699.0,0.03581775111724558
Russian Federation,2005,45802.0,136162191.0,0.0336378253490354
Russian Federation,2006,42614.0,135357462.0,0.03148256429335237
Russian Federation,2007,41149.0,134778964.0,0.030530728816108126
Russian Federation,2008,38211.0,134385949.0,0.028433776212719978
Russian Federation,2009,37408.0,134085433.0,0.027898630867679713
Russian Federation,2010,33356.0,134865987.0,0.024732700024654844
Russian Federation,2011,31038.0,134745874.0,0.023034471541592435
Russian Federation,2012,29643.0,134668522.0,0.022011825450939458
Russian Federation,2013,28690.0,134713962.0,0.021296975884355623
Russian Federation,2014,26541.0,134713962.0,0.01970174405530438
Russian Federation,2015,25432.0,137018943.0,0.018560937227489777
Saint Lucia,2000,14.0,141100.0,0.009922041105598866
Saint Lucia,2001,7.0,143166.0,0.004889429054384421
Saint Lucia,2002,12.0,145168.0,0.008266284580623829
Saint Lucia,2003,10.0,147127.0,0.006796848980812495
Saint Lucia,2004,8.0,149121.0,0.005364770890753147
Saint Lucia,2005,4.0,151169.0,0.002646045154760566
Saint Lucia,2006,2.0,153460.0,0.0013032712107389549
Saint Lucia,2008,0.0,157876.0,0.0
Saint Lucia,2009,13.0,159820.0,0.008134150919784757
Saint Lucia,2010,4.0,161503.0,0.002476734178312477
Saint Lucia,2011,8.0,162892.0,0.004911229526311912
Saint Lucia,2012,10.0,163940.0,0.00609979260705136
Saint Lucia,2013,14.0,164790.0,0.008495661144486922
Saint Lucia,2014,14.0,165596.0,0.00845431049059156
Saint Vincent and Grenadines,2000,5.0,96956.0,0.0051569784232022775
Saint Vincent and Grenadines,2001,8.0,97341.0,0.008218530732168357
Saint Vincent and Grenadines,2002,7.0,97799.0,0.007157537398132905
Saint Vincent and Grenadines,2003,4.0,98292.0,0.004069507182680177
Saint Vincent and Grenadines,2004,4.0,98740.0,0.004051043143609479
Saint Vincent and Grenadines,2005,8.0,99118.0,0.008071187877075808
Saint Vincent and Grenadines,2006,6.0,99463.0,0.006032393955541257
Saint Vincent and Grenadines,2007,11.0,99689.0,0.011034316725014795
Saint Vincent and Grenadines,2008,4.0,99826.0,0.004006972131508825
Saint Vincent and Grenadines,2009,1.0,99927.0,0.0010007305332893012
Saint Vincent and Grenadines,2010,5.0,100050.0,0.004997501249375313
Saint Vincent and Grenadines,2011,5.0,100037.0,0.004998150684246828
Saint Vincent and Grenadines,2012,10.0,100167.0,0.00998332784250302
Saint Vincent and Grenadines,2013,0.0,100398.0,0.0
Saint Vincent and Grenadines,2014,2.0,100676.0,0.0019865707815169458
Saint Vincent and Grenadines,2015,3.0,100948.0,0.0029718270792883465
San Marino,2000,1.0,25369.0,0.003941818755173637
San Marino,2005,1.0,28264.0,0.0035380696292103024
Serbia,2000,1543.0,7149140.0,0.021583015579496274
Serbia,2001,1442.0,7142410.0,0.02018926384791688
Serbia,2002,1446.0,7138113.0,0.0202574545961937
Serbia,2003,1378.0,7111975.0,0.019375771146552118
Serbia,2004,1345.0,7086364.0,0.018980114484663784
Serbia,2005,1437.0,7058982.0,0.020357042984385
Serbia,2006,1443.0,7031811.0,0.020521029362137292
Serbia,2007,1353.0,7009610.0,0.019302072440549475
Serbia,2008,1289.0,6988532.0,0.018444503080189086
Serbia,2009,1373.0,6968240.0,0.019703684144059333
Serbia,2010,1207.0,6944871.0,0.01737973246731293
Serbia,2011,1256.0,6900027.0,0.0182028273222699
Serbia,2012,1243.0,6867174.0,0.018100604411654633
Serbia,2013,1197.0,6832840.0,0.01751833790927345
Serbia,2014,1134.0,6801810.0,0.016672032885364337
Serbia,2015,1062.0,6766406.0,0.01569518589336791
Seychelles,2001,6.0,75363.0,0.007961466502129692
Seychelles,2002,5.0,76904.0,0.006501612399875168
Seychelles,2003,8.0,78402.0,0.010203821331088492
Seychelles,2004,6.0,79735.0,0.0075249263184297985
Seychelles,2005,5.0,80900.0,0.006180469715698394
Seychelles,2006,8.0,81691.0,0.00979300045292627
Seychelles,2007,6.0,82331.0,0.007287655925471572
Seychelles,2008,4.0,82900.0,0.0048250904704463205
Seychelles,2009,4.0,83429.0,0.004794495918685349
Seychelles,2010,6.0,83885.0,0.007152649460571019
Seychelles,2011,5.0,80717.0,0.006194481955474064
Seychelles,2012,3.0,81224.0,0.003693489608982567
Seychelles,2013,9.0,82541.0,0.010903672114464327
Seychelles,2014,4.0,83845.0,0.004770707853777804
Seychelles,2015,7.0,85949.0,0.00814436468138082
Singapore,2000,309.0,3047600.0,0.010139125869536685
Singapore,2001,305.0,3103000.0,0.009829197550757332
Singapore,2002,321.0,3165200.0,0.010141539239226588
Singapore,2003,320.0,3226200.0,0.00991878990763127
Singapore,2004,335.0,3281400.0,0.01020905710977022
Singapore,2005,359.0,3342400.0,0.010740785064624222
Singapore,2006,372.0,3411900.0,0.010903015914886134
Singapore,2007,328.0,3389600.0,0.009676658012744867
Singapore,2008,319.0,3448900.0,0.009249325872017166
Singapore,2009,349.0,3536100.0,0.009869630383756116
Singapore,2010,296.0,3576800.0,0.008275553567434578
Singapore,2011,308.0,3600900.0,0.008553417201255242
Singapore,2012,392.0,3631600.0,0.01079414032382421
Singapore,2013,357.0,3661456.0,0.009750219584777203
Singapore,2014,355.0,3689370.0,0.009622239027259396
Singapore,2015,329.0,3719115.0,0.008846190558775406
Slovakia,2000,729.0,5111813.0,0.01426108505925393
Slovakia,2001,692.0,5100256.0,0.013567946393279082
Slovakia,2002,717.0,5107584.0,0.014037948274565821
Slovakia,2003,753.0,5113982.0,0.014724338098960848
Slovakia,2004,676.0,5121210.0,0.013200005467457887
Slovakia,2005,679.0,5126946.0,0.01324375173836432
Slovakia,2006,0.0,5129369.0,0.0
Slovakia,2007,0.0,5132660.0,0.0
Slovakia,2008,591.0,5137067.0,0.011504619270101013
Slovakia,2009,601.0,5141744.0,0.011688641052530037
Slovakia,2010,631.0,5147562.0,0.01225823020684355
Slovakia,2012,571.0,5116922.0,0.011159052258369388
Slovakia,2013,616.0,5122209.0,0.01202606141217588
Slovakia,2014,554.0,5129686.0,0.010799881318271722
Slovenia,2000,588.0,1886483.0,0.031169112046066674
Slovenia,2001,581.0,1901330.0,0.03055755707846613
Slovenia,2002,540.0,1906124.0,0.028329741401923486
Slovenia,2003,562.0,1907589.0,0.029461272842315613
Slovenia,2004,512.0,1907862.0,0.026836322543244744
Slovenia,2005,503.0,1911817.0,0.026310049549721548
Slovenia,2006,529.0,1918570.0,0.027572619190334467
Slovenia,2007,434.0,1927332.0,0.022518175384417423
Slovenia,2008,408.0,1943758.0,0.020990267306938416
Slovenia,2009,447.0,1942037.0,0.023017069190751773
Slovenia,2010,414.0,1944774.0,0.021287820589950296
Slovenia,2011,435.0,1944561.0,0.022370087644460624
Slovenia,2012,440.0,1945988.0,0.022610622470436614
Slovenia,2013,446.0,1948276.0,0.02289203377755513
Slovenia,2014,388.0,1951786.0,0.019879228562967456
Slovenia,2015,422.0,1954632.0,0.021589741700739577
South Africa,2000,267.0,40568559.0,0.000658145141413576
South Africa,2001,384.0,41185599.0,0.000932364732633851
South Africa,2002,236.0,41803868.0,0.0005645410611286017
South Africa,2003,256.0,42415309.0,0.0006035556643003592
South Africa,2004,383.0,43005874.0,0.0008905760175923875
South Africa,2005,458.0,43566107.0,0.0010512759379670991
South Africa,2006,514.0,44079057.0,0.0011660866519898555
South Africa,2007,417.0,44577435.0,0.0009354508620785382
South Africa,2008,441.0,43680586.0,0.0010096018400485745
South Africa,2009,372.0,45607048.0,0.0008156634036037588
South Africa,2010,393.0,46176200.0,0.0008510877898138001
South Africa,2011,358.0,46806739.0,0.000764847130239088
South Africa,2012,487.0,47484256.0,0.001025603096740107
South Africa,2013,587.0,48192699.0,0.001218026821863619
South Africa,2014,580.0,48912129.0,0.0011857999474935961
South Africa,2015,482.0,49627460.0,0.0009712364888309819
Spain,2000,3394.0,38319996.0,0.008856994661481698
Spain,2001,3189.0,38713504.0,0.008237435702022735
Spain,2002,3372.0,39340611.0,0.008571295448359965
Spain,2003,3478.0,39947556.0,0.00870641498068117
Spain,2004,3508.0,40555823.0,0.00864980597237541
Spain,2005,3399.0,41195479.0,0.008250905396682
Spain,2006,3247.0,41808848.0,0.007766298655251156
Spain,2007,3264.0,42547327.0,0.007671457245716048
Spain,2008,3457.0,43199484.0,0.008002410399161249
Spain,2009,3429.0,43490086.0,0.007884555574344
Spain,2010,3158.0,43595356.0,0.007243890840116089
Spain,2011,3180.0,43642571.0,0.007286463485389072
Spain,2012,3539.0,44318859.0,0.007985313881839783
Spain,2013,3873.0,44227625.0,0.008756970332456242
Spain,2014,3911.0,44172771.0,0.00885387063446846
Spain,2015,3604.0,44186528.0,0.008156332174367717
Sri Lanka,2000,5252.0,17140342.0,0.030641162235852705
Sri Lanka,2001,4590.0,17266961.0,0.02658255844789364
Sri Lanka,2002,4382.0,17395955.0,0.025189763942249793
Sri Lanka,2003,4467.0,17524596.0,0.02548988861141221
Sri Lanka,2006,4015.0,17891558.0,0.02244075110730994
Suriname,2000,52.0,419001.0,0.012410471574053521
Suriname,2001,72.0,424515.0,0.016960531429984806
Suriname,2002,69.0,430176.0,0.01603994644052667
Suriname,2003,77.0,435946.0,0.017662738045537748
Suriname,2004,67.0,441717.0,0.015168082731703784
Suriname,2005,72.0,447445.0,0.01609136318430198
Suriname,2006,112.0,453293.0,0.024708080645410364
Suriname,2007,119.0,459086.0,0.025921069254997972
Suriname,2008,147.0,464789.0,0.03162725451764134
Suriname,2009,131.0,470448.0,0.02784579804781825
Suriname,2010,136.0,476052.0,0.028568307663868652
Suriname,2011,127.0,481521.0,0.026374758317913444
Suriname,2012,133.0,486964.0,0.027312080564477047
Suriname,2013,131.0,492359.0,0.0266066020931881
Suriname,2014,128.0,497701.0,0.02571825252511046
Sweden,2000,1131.0,8409008.0,0.013449862338102187
Sweden,2001,1197.0,8439317.0,0.01418361225203414
Sweden,2002,1180.0,8465828.0,0.013938388542739115
Sweden,2003,1112.0,8490539.0,0.013096930595336764
Sweden,2004,1155.0,8514314.0,0.01356539117537831
Sweden,2005,1219.0,8538624.0,0.014276304940936619
Sweden,2006,1197.0,8576044.0,0.013957484359921661
Sweden,2007,1126.0,8629159.0,0.013048780304082935
Sweden,2008,1170.0,8688504.0,0.013466069647893354
Sweden,2009,1242.0,8755922.0,0.01418468551912637
Sweden,2010,1141.0,8823125.0,0.012931926046610469
Sweden,2011,1112.0,8884644.0,0.012515977004818652
Sweden,2012,1154.0,8948909.0,0.01289542669391319
Sweden,2013,1230.0,9024081.0,0.01363019680341965
Sweden,2014,1148.0,9114524.0,0.012595281991687114
Sweden,2015,1182.0,9114524.0,0.012968312991440913
Sweden,2016,1135.0,9253843.0,0.012265174587465984
Switzerland,2000,1380.0,6809589.0,0.020265540255072663
Switzerland,2001,1338.0,6865842.0,0.01948777731849932
Switzerland,2002,1446.0,6942010.0,0.020829702060354276
Switzerland,2003,1269.0,6969293.0,0.018208446681750933
Switzerland,2004,1284.0,7023166.0,0.018282353001481098
Switzerland,2005,1299.0,7071991.0,0.018368236045549265
Switzerland,2006,1309.0,7118477.0,0.01838876490013243
Switzerland,2007,1360.0,7183595.0,0.018932024981920613
Switzerland,2008,1314.0,7274875.0,0.018062166016598224
Switzerland,2009,1105.0,7364558.0,0.015004294894547642
Switzerland,2010,1006.0,7439147.0,0.013523055801962242
Switzerland,2011,1034.0,7518040.0,0.013753584710908694
Switzerland,2012,1038.0,7595591.0,0.01366582271214972
Switzerland,2013,1071.0,7681318.0,0.013942919691646669
Switzerland,2014,1032.0,7809621.0,0.01321446969065464
Switzerland,2015,1073.0,7892502.0,0.01359518185741353
TFYR Macedonia,2000,150.0,1887600.0,0.007946598855689765
TFYR Macedonia,2001,152.0,1902411.0,0.007989861286546388
TFYR Macedonia,2002,149.0,1895297.0,0.007861564704634684
TFYR Macedonia,2003,137.0,1904123.0,0.007194913353811702
TFYR Macedonia,2004,179.0,1911739.0,0.009363202822142562
TFYR Macedonia,2005,143.0,1918471.0,0.007453852573221071
TFYR Macedonia,2006,166.0,1924680.0,0.0086248103580855
TFYR Macedonia,2007,159.0,1929428.0,0.008240784315351492
TFYR Macedonia,2008,161.0,1933404.0,0.00832728183038827
TFYR Macedonia,2009,167.0,1937404.0,0.008619781935001684
TFYR Macedonia,2010,122.0,1940625.0,0.006286634460547505
TFYR Macedonia,2011,128.0,1943093.0,0.006587435598810761
TFYR Macedonia,2012,172.0,1945054.0,0.008842942149678108
TFYR Macedonia,2013,170.0,1947542.0,0.008728951673442729
Thailand,2000,5182.0,58262135.0,0.008894284426755045
Thailand,2002,4902.0,58263389.0,0.008413516762644891
Thailand,2003,4484.0,60158951.0,0.007453587413783196
Thailand,2004,4296.0,60686373.0,0.00707901920584379
Thailand,2005,3937.0,61182665.0,0.006434829211836393
Thailand,2006,3608.0,61636512.0,0.005853673225376543
Thailand,2007,3754.0,58941621.0,0.0063690138416790405
Thailand,2008,3778.0,59216773.0,0.0063799491404234404
Thailand,2009,3787.0,59483718.0,0.0063664480421348245
Thailand,2010,3761.0,59769764.0,0.006292479254226268
Thailand,2011,3873.0,60261832.0,0.006426953631280244
Thailand,2012,3985.0,60382255.0,0.0065996210310462905
Thailand,2013,3961.0,60766487.0,0.006518395575508586
Thailand,2014,3952.0,61139919.0,0.006463862014602931
Thailand,2015,4205.0,61261276.0,0.006864042466239196
Thailand,2016,4131.0,61333728.0,0.0067352827468762375
Trinidad and Tobago,2000,166.0,1178363.0,0.014087339809549349
Trinidad and Tobago,2001,179.0,1183354.0,0.015126496382316702
Trinidad and Tobago,2002,156.0,1188800.0,0.013122476446837146
Trinidad and Tobago,2003,144.0,1194458.0,0.012055677135571112
Trinidad and Tobago,2004,168.0,1200116.0,0.013998646797476245
Trinidad and Tobago,2005,136.0,1205471.0,0.011281897283302544
Trinidad and Tobago,2006,141.0,1209301.0,0.011659628165361643
Trinidad and Tobago,2007,131.0,1213988.0,0.010790880964226994
Trinidad and Tobago,2008,199.0,1219336.0,0.01632035796531883
Trinidad and Tobago,2009,128.0,1225097.0,0.010448152268759127
Trinidad and Tobago,2010,160.0,1231002.0,0.01299754183989953
Trinidad and Tobago,2011,139.0,1237186.0,0.011235174015871503
Turkey,2009,1050.0,65962419.0,0.0015918154851173665
Turkey,2010,1524.0,66975131.0,0.002275471473135304
Turkey,2011,1148.0,68034357.0,0.001687382743986248
Turkey,2012,1450.0,68976439.0,0.0021021670892578262
Turkey,2013,1810.0,69880352.0,0.002590141503580291
Turkey,2014,1617.0,70931420.0,0.0022796667541690268
Turkey,2015,1532.0,71880464.0,0.002131316236355959
Turkmenistan,2000,383.0,4026478.0,0.009512035083763032
Turkmenistan,2001,445.0,4095981.0,0.010864308208460927
Turkmenistan,2002,416.0,4143692.0,0.010039356206976774
Turkmenistan,2003,377.0,4177740.0,0.009024017770373456
Turkmenistan,2004,392.0,4211000.0,0.009308952742816434
Turkmenistan,2005,468.0,4252530.0,0.011005213367101467
Turkmenistan,2006,506.0,4287650.0,0.011801336396394295
Turkmenistan,2007,354.0,4342657.0,0.008151691464465188
Turkmenistan,2008,484.0,4412135.0,0.01096974593932416
Turkmenistan,2009,165.0,4484467.0,0.0036793670239963854
Turkmenistan,2010,178.0,4551185.0,0.003911069314914687
Turkmenistan,2011,130.0,4626095.0,0.0028101454898786125
Turkmenistan,2012,138.0,4690058.0,0.0029423943158059028
Turkmenistan,2013,101.0,4748055.0,0.002127186816496439
Turkmenistan,2014,136.0,4811227.0,0.0028267217489426296
Turkmenistan,2015,133.0,4886514.0,0.0027217767103501597
Ukraine,2000,14467.0,47125400.0,0.030698943669443656
Ukraine,2001,13131.0,46805969.0,0.028054114209236862
Ukraine,2002,12536.0,46060017.0,0.027216663858374172
Ukraine,2003,12313.0,45697383.0,0.026944650200209495
Ukraine,2004,11256.0,45322826.0,0.024835168045346512
Ukraine,2005,10621.0,44939270.0,0.023634117777169058
Ukraine,2006,10013.0,44560034.0,0.02247080870719264
Ukraine,2007,10032.0,44198672.0,0.022697514531658327
Ukraine,2008,9454.0,43856123.0,0.021556853076137167
Ukraine,2009,9715.0,43557944.0,0.02230362388087004
Ukraine,2010,9089.0,43296809.0,0.020992309156085843
Ukraine,2011,8973.0,43074791.0,0.020831209604708238
Ukraine,2012,9058.0,42915935.0,0.021106379250504504
Ukraine,2014,7968.0,40464165.0,0.019691497402701874
Ukraine,2015,7574.0,40345446.0,0.018772874638689083
United Arab Emirates,2005,96.0,4280433.0,0.0022427637577787105
United Arab Emirates,2006,90.0,4923879.0,0.0018278272069642654
United Arab Emirates,2007,101.0,5695389.0,0.001773364383012293
United Arab Emirates,2008,100.0,6510358.0,0.001536013841327927
United Arab Emirates,2009,124.0,7252480.0,0.0017097599717613835
United Arab Emirates,2010,111.0,7839736.0,0.0014158640035837943
United Kingdom,2000,4290.0,56133909.0,0.0076424394388782
United Kingdom,2001,4128.0,55571993.0,0.007428202188105797
United Kingdom,2002,4117.0,55908944.0,0.007363759186723327
United Kingdom,2003,3979.0,56171771.0,0.007083629248577547
United Kingdom,2004,4183.0,56455011.0,0.0074094397041212165
United Kingdom,2005,4047.0,56809024.0,0.0071238682079804785
United Kingdom,2006,4122.0,57091129.0,0.007220035883333118
United Kingdom,2007,3897.0,57382757.0,0.006791238699109561
United Kingdom,2008,4259.0,57683372.0,0.007383410248624162
United Kingdom,2009,4246.0,58013559.0,0.007318978654627964
United Kingdom,2010,4188.0,58403529.0,0.007170799559047194
United Kingdom,2011,4393.0,58881852.0,0.007460702832512809
United Kingdom,2012,4444.0,59708630.0,0.0074428101934343495
United Kingdom,2013,4824.0,60091793.0,0.008027718527220515
United Kingdom,2014,4788.0,60570482.0,0.007904840512908582
United Kingdom,2015,4910.0,61082942.0,0.008038250678888388
United States of America,2000,29343.0,262246108.0,0.011189107904701488
United States of America,2001,30607.0,265427546.0,0.011531207088807581
United States of America,2002,31645.0,268759559.0,0.011774464922380677
United States of America,2003,31477.0,271041510.0,0.01161335029457296
United States of America,2004,32428.0,273584136.0,0.01185302644887275
United States of America,2005,32629.0,276106680.0,0.01181753371559138
United States of America,2006,33292.0,278980848.0,0.01193343566007083
United States of America,2007,34596.0,280658606.0,0.012326719815604015
United States of America,2008,36030.0,282355565.0,0.012760506420335651
United States of America,2009,36900.0,285162662.0,0.012939983005208445
United States of America,2010,38362.0,287839149.0,0.01332758248253437
United States of America,2011,39508.0,290313825.0,0.013608721527471179
United States of America,2012,40596.0,292827128.0,0.013863469644110294
United States of America,2013,41143.0,295322862.0,0.013931532330876571
United States of America,2014,42769.0,297749735.0,0.014364076596071529
United States of America,2015,44189.0,300078511.0,0.01472581287235193
Uruguay,2000,555.0,3050169.0,0.018195713089995996
Uruguay,2001,499.0,3061024.0,0.016301734321586502
Uruguay,2002,675.0,3065257.0,0.022020992040797882
Uruguay,2003,535.0,3065772.0,0.017450743238570904
Uruguay,2004,520.0,3066489.0,0.01695750416844802
Uruguay,2005,498.0,3070178.0,0.016220557895991698
Uruguay,2006,528.0,3077445.0,0.01715708972865478
Uruguay,2007,576.0,3087957.0,0.018653109483065988
Uruguay,2008,523.0,3100791.0,0.016866664022180147
Uruguay,2009,511.0,3114306.0,0.0164081500019587
Uruguay,2010,547.0,3127306.0,0.017491092972673605
Uruguay,2012,599.0,3151939.0,0.019004174890440456
Uruguay,2013,546.0,3164670.0,0.0172529837234214
Uruguay,2014,591.0,3177645.0,0.018598679210547434
